comment_id,user_id,content_name,content_id,comment_text,created_at,updated_at,deleted_at
734,946,Event,4952,Looking forward to this.,2025-12-01 22:52:15.052855,2026-01-07 22:52:15.064031,
735,240,Post,3044,Thanks for sharing.,2025-08-10 22:52:15.052858,2026-01-08 22:52:15.064033,
736,406,Announcement,4314,This is helpful.,2025-11-21 22:52:15.052860,2026-01-17 22:52:15.064035,
737,486,Post,3399,Thanks for sharing.,2025-09-17 22:52:15.052863,2026-01-14 22:52:15.064037,
738,258,Department,2430,Nice initiative.,2025-09-27 22:52:15.052865,2025-12-31 22:52:15.064039,
739,399,Post,4773,Good opportunity for students.,2025-11-04 22:52:15.052867,2026-01-02 22:52:15.064042,
740,609,Announcement,736,Looking forward to this.,2025-11-02 22:52:15.052870,2026-01-15 22:52:15.064044,
741,911,Announcement,2531,Thanks for sharing.,2025-10-30 22:52:15.052872,2026-01-04 22:52:15.064046,
742,103,Job,3972,Nice initiative.,2025-08-20 22:52:15.052874,2026-01-27 22:52:15.064048,
743,200,Post,1648,Very informative.,2025-10-26 22:52:15.052876,2026-01-01 22:52:15.064050,
744,871,Announcement,4238,Very informative.,2026-01-28 22:52:15.052879,2026-01-11 22:52:15.064053,
745,300,Event,800,Good opportunity for students.,2026-01-20 22:52:15.052882,2026-01-03 22:52:15.064055,
746,711,Announcement,4254,Nice initiative.,2025-12-25 22:52:15.052884,2026-01-10 22:52:15.064057,
747,569,Announcement,1067,Good opportunity for students.,2025-11-07 22:52:15.052886,2026-01-19 22:52:15.064059,
748,395,Announcement,2952,Nice initiative.,2025-08-13 22:52:15.052889,2026-01-28 22:52:15.064061,
749,230,Post,4205,Great update!,2025-12-29 22:52:15.052891,2026-01-16 22:52:15.064063,2026-01-25 22:52:15.071858
750,77,Event,1483,Good opportunity for students.,2025-09-26 22:52:15.052893,2026-01-17 22:52:15.064066,
751,603,Announcement,977,Nice initiative.,2025-10-12 22:52:15.052896,2026-01-12 22:52:15.064068,
752,447,Post,445,Nice initiative.,2025-10-17 22:52:15.052898,2026-01-20 22:52:15.064070,
753,996,Announcement,1582,Thanks for sharing.,2025-10-29 22:52:15.052900,2026-01-25 22:52:15.064072,
754,529,Announcement,3941,Thanks for sharing.,2025-11-27 22:52:15.052902,2026-01-14 22:52:15.064074,
755,541,Job,3694,This is helpful.,2025-11-28 22:52:15.052905,2025-12-31 22:52:15.064076,
756,95,Announcement,4253,This is helpful.,2025-11-26 22:52:15.052907,2026-01-29 22:52:15.064079,
757,902,Post,2733,Nice initiative.,2025-08-14 22:52:15.052909,2026-01-22 22:52:15.064081,
758,364,Job,3983,Great update!,2026-01-24 22:52:15.052911,2026-01-17 22:52:15.064083,
759,999,Event,1825,Good opportunity for students.,2025-11-07 22:52:15.052914,2026-01-16 22:52:15.064085,
760,2,Department,754,Great update!,2026-01-03 22:52:15.052916,2026-01-27 22:52:15.064087,
761,840,Department,4804,Very informative.,2025-12-21 22:52:15.052919,2026-01-05 22:52:15.064090,
762,500,Announcement,2291,Very informative.,2026-01-10 22:52:15.052924,2026-01-07 22:52:15.064093,2026-01-19 22:52:15.071864
763,25,Event,4759,Nice initiative.,2025-12-25 22:52:15.052926,2026-01-09 22:52:15.064096,
764,801,Announcement,3818,Looking forward to this.,2025-12-11 22:52:15.052929,2026-01-06 22:52:15.064098,
765,511,Event,2839,This is helpful.,2025-11-24 22:52:15.052931,2026-01-25 22:52:15.064100,
766,564,Job,3217,Good opportunity for students.,2025-12-01 22:52:15.052934,2026-01-26 22:52:15.064102,
767,711,Post,2389,Very informative.,2026-01-09 22:52:15.052936,2025-12-30 22:52:15.064104,2026-01-22 22:52:15.071867
768,1000,Post,3334,Thanks for sharing.,2025-12-13 22:52:15.052938,2026-01-26 22:52:15.064107,
769,957,Announcement,4813,Thanks for sharing.,2025-09-07 22:52:15.052941,2026-01-10 22:52:15.064109,
770,995,Department,1938,This is helpful.,2025-11-05 22:52:15.052943,2026-01-11 22:52:15.064111,
771,636,Department,1720,Looking forward to this.,2026-01-04 22:52:15.052945,2025-12-31 22:52:15.064113,
772,120,Event,3534,This is helpful.,2025-09-05 22:52:15.052948,2026-01-05 22:52:15.064115,2026-01-24 22:52:15.071870
773,827,Department,4387,Very informative.,2025-10-10 22:52:15.052950,2026-01-21 22:52:15.064117,
774,823,Department,4475,Thanks for sharing.,2025-10-03 22:52:15.052952,2026-01-08 22:52:15.064120,
775,108,Job,4838,Thanks for sharing.,2025-10-23 22:52:15.052955,2026-01-01 22:52:15.064122,
776,987,Job,53,Nice initiative.,2025-08-19 22:52:15.052957,2026-01-19 22:52:15.064124,
777,202,Event,4385,This is helpful.,2025-10-11 22:52:15.052960,2026-01-23 22:52:15.064126,
778,532,Event,4479,Thanks for sharing.,2025-09-23 22:52:15.052962,2026-01-21 22:52:15.064128,
779,580,Post,2901,This is helpful.,2025-11-28 22:52:15.052965,2026-01-08 22:52:15.064130,
780,517,Event,1291,Looking forward to this.,2025-11-16 22:52:15.052967,2026-01-05 22:52:15.064132,
781,917,Job,4655,Thanks for sharing.,2025-11-13 22:52:15.052969,2025-12-31 22:52:15.064135,
782,95,Job,4353,Looking forward to this.,2025-08-29 22:52:15.052972,2026-01-10 22:52:15.064137,
783,90,Announcement,4375,This is helpful.,2025-11-06 22:52:15.052974,2026-01-14 22:52:15.064139,
784,229,Department,2265,This is helpful.,2025-11-22 22:52:15.052976,2026-01-03 22:52:15.064141,
785,624,Event,4293,Very informative.,2026-01-05 22:52:15.052979,2026-01-03 22:52:15.064143,2026-01-26 22:52:15.071874
786,156,Announcement,4731,Thanks for sharing.,2025-09-06 22:52:15.052981,2026-01-04 22:52:15.064145,
787,793,Department,1357,Very informative.,2025-08-25 22:52:15.052983,2026-01-02 22:52:15.064148,
788,533,Department,2678,Thanks for sharing.,2025-12-06 22:52:15.052986,2026-01-09 22:52:15.064150,2026-01-28 22:52:15.071878
789,425,Post,3943,This is helpful.,2026-01-13 22:52:15.052988,2026-01-26 22:52:15.064152,
790,539,Event,2940,Nice initiative.,2025-12-13 22:52:15.052990,2026-01-11 22:52:15.064154,
791,150,Job,4771,Very informative.,2025-10-28 22:52:15.052993,2026-01-26 22:52:15.064156,
792,449,Announcement,530,This is helpful.,2025-09-22 22:52:15.052995,2026-01-13 22:52:15.064158,
793,857,Department,1212,Very informative.,2025-12-26 22:52:15.052997,2026-01-04 22:52:15.064160,
794,909,Event,4864,Very informative.,2025-11-19 22:52:15.053000,2026-01-01 22:52:15.064162,
795,16,Announcement,1661,Great update!,2025-09-16 22:52:15.053002,2026-01-28 22:52:15.064165,
796,83,Announcement,587,Very informative.,2025-10-21 22:52:15.053005,2026-01-27 22:52:15.064167,
797,326,Department,3912,Thanks for sharing.,2025-12-01 22:52:15.053007,2026-01-23 22:52:15.064169,
798,936,Department,3056,Very informative.,2026-01-26 22:52:15.053009,2026-01-05 22:52:15.064172,
799,728,Post,2678,Looking forward to this.,2025-10-04 22:52:15.053012,2026-01-27 22:52:15.064174,
800,763,Department,2815,Great update!,2025-12-03 22:52:15.053014,2026-01-01 22:52:15.064176,
801,618,Announcement,4143,Thanks for sharing.,2025-11-25 22:52:15.053016,2026-01-25 22:52:15.064178,
802,85,Event,1923,Thanks for sharing.,2025-10-07 22:52:15.053019,2026-01-09 22:52:15.064180,
803,158,Post,3933,Nice initiative.,2025-10-15 22:52:15.053025,2026-01-08 22:52:15.064182,
804,777,Department,4429,Thanks for sharing.,2025-11-26 22:52:15.053027,2026-01-19 22:52:15.064184,
805,144,Announcement,4150,Very informative.,2025-12-22 22:52:15.053030,2026-01-11 22:52:15.064187,
806,366,Department,306,Looking forward to this.,2026-01-01 22:52:15.053032,2026-01-14 22:52:15.064189,
807,173,Announcement,1423,Thanks for sharing.,2025-08-28 22:52:15.053035,2026-01-20 22:52:15.064191,
808,86,Event,2125,Great update!,2026-01-15 22:52:15.053037,2026-01-09 22:52:15.064193,
809,43,Post,3543,This is helpful.,2026-01-21 22:52:15.053040,2026-01-29 22:52:15.064195,
810,625,Post,245,Great update!,2025-11-14 22:52:15.053042,2026-01-28 22:52:15.064197,2026-01-23 22:52:15.071884
811,654,Post,3318,Great update!,2025-10-16 22:52:15.053044,2026-01-11 22:52:15.064199,
812,283,Job,2770,Very informative.,2025-09-18 22:52:15.053047,2026-01-17 22:52:15.064202,
813,852,Post,3614,Great update!,2025-08-07 22:52:15.053049,2026-01-22 22:52:15.064204,
814,412,Post,4148,Looking forward to this.,2026-01-07 22:52:15.053051,2026-01-21 22:52:15.064206,
815,909,Announcement,1883,This is helpful.,2025-09-06 22:52:15.053054,2026-01-29 22:52:15.064208,
816,23,Event,2799,Very informative.,2025-10-03 22:52:15.053056,2026-01-26 22:52:15.064210,
817,384,Post,706,Looking forward to this.,2025-12-29 22:52:15.053059,2026-01-24 22:52:15.064212,
818,946,Job,4842,Good opportunity for students.,2025-11-04 22:52:15.053061,2026-01-15 22:52:15.064215,
819,76,Event,4955,Great update!,2025-10-16 22:52:15.053063,2026-01-09 22:52:15.064217,
820,973,Post,1158,This is helpful.,2025-11-07 22:52:15.053066,2026-01-15 22:52:15.064219,
821,511,Department,2110,Good opportunity for students.,2025-11-23 22:52:15.053068,2026-01-08 22:52:15.064221,
822,903,Job,906,Nice initiative.,2025-10-04 22:52:15.053070,2026-01-04 22:52:15.064223,
823,972,Job,3399,Looking forward to this.,2025-12-30 22:52:15.053073,2026-01-25 22:52:15.064225,
824,892,Post,3900,Very informative.,2025-08-22 22:52:15.053075,2026-01-25 22:52:15.064227,2026-01-24 22:52:15.071889
825,631,Announcement,3331,Nice initiative.,2025-10-06 22:52:15.053077,2026-01-18 22:52:15.064230,
826,295,Job,885,Nice initiative.,2025-12-15 22:52:15.053080,2026-01-05 22:52:15.064232,
827,810,Job,494,Looking forward to this.,2025-10-11 22:52:15.053082,2026-01-06 22:52:15.064234,
828,586,Job,1940,Looking forward to this.,2025-09-28 22:52:15.053084,2026-01-07 22:52:15.064236,
829,813,Announcement,3518,Good opportunity for students.,2025-12-20 22:52:15.053087,2026-01-22 22:52:15.064238,
830,337,Announcement,4110,Looking forward to this.,2025-10-02 22:52:15.053089,2026-01-13 22:52:15.064240,
831,452,Event,4418,Great update!,2025-08-18 22:52:15.053091,2026-01-01 22:52:15.064243,
832,148,Job,3736,Very informative.,2025-08-07 22:52:15.053093,2026-01-25 22:52:15.064245,
833,515,Event,2290,Thanks for sharing.,2025-12-08 22:52:15.053096,2026-01-10 22:52:15.064247,
834,233,Announcement,3864,This is helpful.,2026-01-11 22:52:15.053098,2026-01-15 22:52:15.064249,
835,988,Department,4310,Very informative.,2025-09-15 22:52:15.053100,2026-01-02 22:52:15.064251,
836,687,Department,4192,Nice initiative.,2025-09-03 22:52:15.053103,2026-01-19 22:52:15.064253,
837,659,Event,2039,Very informative.,2025-09-14 22:52:15.053105,2026-01-18 22:52:15.064255,
838,529,Department,3105,Thanks for sharing.,2026-01-28 22:52:15.053107,2026-01-10 22:52:15.064258,
839,937,Job,3825,Thanks for sharing.,2025-09-06 22:52:15.053109,2026-01-05 22:52:15.064260,
840,277,Event,2188,Great update!,2025-09-21 22:52:15.053112,2025-12-30 22:52:15.064262,
841,902,Job,940,Nice initiative.,2026-01-04 22:52:15.053114,2026-01-24 22:52:15.064264,
842,51,Department,2352,Thanks for sharing.,2025-11-20 22:52:15.053116,2026-01-08 22:52:15.064266,
843,359,Job,3994,Nice initiative.,2026-01-18 22:52:15.053119,2026-01-27 22:52:15.064268,
844,439,Job,158,Looking forward to this.,2025-08-16 22:52:15.053121,2025-12-30 22:52:15.064271,
845,503,Department,2928,Great update!,2025-11-25 22:52:15.053123,2026-01-25 22:52:15.064273,
846,910,Post,198,This is helpful.,2026-01-07 22:52:15.053125,2026-01-25 22:52:15.064275,
847,765,Event,343,Nice initiative.,2025-10-21 22:52:15.053128,2026-01-24 22:52:15.064277,
848,129,Department,3208,Very informative.,2026-01-01 22:52:15.053130,2026-01-19 22:52:15.064279,
849,333,Department,193,Nice initiative.,2025-11-08 22:52:15.053132,2026-01-11 22:52:15.064281,
850,185,Job,4333,Great update!,2025-12-30 22:52:15.053135,2026-01-01 22:52:15.064284,
851,191,Department,2795,Thanks for sharing.,2025-10-02 22:52:15.053137,2025-12-30 22:52:15.064286,
852,929,Announcement,3364,This is helpful.,2025-09-30 22:52:15.053139,2025-12-31 22:52:15.064288,
853,771,Announcement,4463,Great update!,2025-10-04 22:52:15.053143,2026-01-28 22:52:15.064290,
854,148,Department,20,Great update!,2025-08-20 22:52:15.053145,2026-01-07 22:52:15.064292,
855,935,Post,3873,Very informative.,2025-11-30 22:52:15.053148,2026-01-03 22:52:15.064294,
856,979,Announcement,3056,This is helpful.,2025-11-17 22:52:15.053150,2026-01-18 22:52:15.064296,
857,824,Department,3965,Nice initiative.,2025-12-22 22:52:15.053152,2026-01-25 22:52:15.064299,
858,270,Event,1750,Very informative.,2026-01-11 22:52:15.053155,2026-01-08 22:52:15.064301,
859,377,Event,438,Great update!,2026-01-02 22:52:15.053157,2026-01-19 22:52:15.064303,
860,87,Post,2829,Thanks for sharing.,2025-09-21 22:52:15.053159,2026-01-27 22:52:15.064305,
861,985,Announcement,3537,Nice initiative.,2025-08-25 22:52:15.053162,2025-12-30 22:52:15.064307,
862,157,Announcement,4613,Very informative.,2025-12-14 22:52:15.053170,2026-01-24 22:52:15.064311,
863,390,Event,1900,Looking forward to this.,2025-08-26 22:52:15.053173,2026-01-26 22:52:15.064313,
864,896,Event,1578,Very informative.,2025-10-04 22:52:15.053175,2026-01-22 22:52:15.064315,
865,924,Announcement,2219,Looking forward to this.,2026-01-11 22:52:15.053177,2026-01-14 22:52:15.064318,
866,979,Announcement,4375,Looking forward to this.,2025-09-01 22:52:15.053180,2026-01-24 22:52:15.064320,
867,999,Event,1193,Looking forward to this.,2025-11-23 22:52:15.053182,2026-01-15 22:52:15.064322,
868,442,Post,2803,Looking forward to this.,2025-10-22 22:52:15.053184,2026-01-08 22:52:15.064324,
869,443,Job,1751,Very informative.,2025-10-29 22:52:15.053187,2025-12-31 22:52:15.064327,
870,529,Department,1913,Very informative.,2025-12-13 22:52:15.053189,2026-01-27 22:52:15.064329,
871,922,Department,289,Good opportunity for students.,2025-10-24 22:52:15.053192,2026-01-07 22:52:15.064331,
872,976,Post,3956,Very informative.,2025-08-18 22:52:15.053194,2026-01-18 22:52:15.064333,
873,840,Department,3478,This is helpful.,2025-11-25 22:52:15.053197,2026-01-16 22:52:15.064335,
874,301,Announcement,1376,Nice initiative.,2025-08-20 22:52:15.053199,2026-01-24 22:52:15.064337,
875,732,Department,4385,Nice initiative.,2025-09-13 22:52:15.053201,2026-01-20 22:52:15.064339,
876,181,Announcement,3755,This is helpful.,2025-12-20 22:52:15.053204,2026-01-24 22:52:15.064342,
877,957,Department,1850,Very informative.,2025-12-27 22:52:15.053206,2026-01-13 22:52:15.064344,
878,149,Event,3193,Good opportunity for students.,2025-10-27 22:52:15.053209,2026-01-22 22:52:15.064346,
879,631,Event,4814,Nice initiative.,2026-01-08 22:52:15.053211,2026-01-23 22:52:15.064348,
880,825,Department,1331,Nice initiative.,2025-08-04 22:52:15.053213,2026-01-07 22:52:15.064350,
881,940,Event,3033,Looking forward to this.,2025-10-08 22:52:15.053216,2026-01-23 22:52:15.064352,
882,27,Event,4628,Thanks for sharing.,2025-09-05 22:52:15.053218,2026-01-27 22:52:15.064355,
883,625,Department,4005,Great update!,2025-12-25 22:52:15.053220,2026-01-20 22:52:15.064357,
884,936,Job,3249,Looking forward to this.,2025-12-18 22:52:15.053223,2026-01-02 22:52:15.064359,
885,995,Event,2953,Looking forward to this.,2025-12-20 22:52:15.053226,2026-01-17 22:52:15.064361,
886,407,Announcement,3730,This is helpful.,2025-09-11 22:52:15.053228,2026-01-04 22:52:15.064364,
887,524,Job,4745,Nice initiative.,2025-10-18 22:52:15.053230,2026-01-15 22:52:15.064366,2026-01-24 22:52:15.071902
888,800,Job,4464,Very informative.,2025-08-12 22:52:15.053236,2026-01-22 22:52:15.064368,
889,65,Department,2617,Very informative.,2025-10-30 22:52:15.053239,2026-01-23 22:52:15.064370,
890,468,Job,4549,Very informative.,2025-10-24 22:52:15.053241,2026-01-07 22:52:15.064372,
891,576,Announcement,4216,This is helpful.,2025-11-19 22:52:15.053244,2026-01-25 22:52:15.064374,
892,631,Job,3929,Good opportunity for students.,2025-09-08 22:52:15.053246,2026-01-22 22:52:15.064377,
893,111,Announcement,1513,Great update!,2025-09-17 22:52:15.053249,2026-01-04 22:52:15.064379,
894,203,Announcement,2703,Thanks for sharing.,2025-10-06 22:52:15.053251,2026-01-24 22:52:15.064381,
895,71,Announcement,3366,Good opportunity for students.,2025-10-02 22:52:15.053253,2026-01-14 22:52:15.064383,
896,514,Job,4787,Good opportunity for students.,2026-01-26 22:52:15.053256,2026-01-03 22:52:15.064385,
897,962,Job,636,Looking forward to this.,2025-12-04 22:52:15.053258,2026-01-17 22:52:15.064388,
898,596,Job,147,Good opportunity for students.,2026-01-01 22:52:15.053261,2026-01-09 22:52:15.064390,
899,667,Job,1000,Thanks for sharing.,2025-11-15 22:52:15.053263,2026-01-16 22:52:15.064392,
900,908,Event,2756,Very informative.,2025-09-16 22:52:15.053265,2026-01-06 22:52:15.064394,
901,139,Announcement,1509,Very informative.,2025-11-23 22:52:15.053268,2026-01-11 22:52:15.064396,
902,506,Job,2143,Very informative.,2025-11-10 22:52:15.053270,2026-01-17 22:52:15.064399,
903,114,Post,623,Nice initiative.,2025-11-05 22:52:15.053272,2026-01-16 22:52:15.064401,
904,379,Department,4861,Thanks for sharing.,2026-01-04 22:52:15.053275,2026-01-05 22:52:15.064403,
905,809,Job,4416,Great update!,2025-10-28 22:52:15.053277,2026-01-18 22:52:15.064405,2026-01-27 22:52:15.071908
906,666,Announcement,3392,Good opportunity for students.,2025-12-24 22:52:15.053279,2026-01-19 22:52:15.064407,
907,156,Post,1142,Looking forward to this.,2025-12-25 22:52:15.053282,2026-01-21 22:52:15.064409,
908,108,Announcement,2384,Very informative.,2025-12-21 22:52:15.053284,2026-01-04 22:52:15.064412,
909,417,Post,416,Very informative.,2025-08-05 22:52:15.053286,2026-01-12 22:52:15.064414,
910,996,Department,1821,Looking forward to this.,2025-11-02 22:52:15.053288,2026-01-25 22:52:15.064416,
911,133,Event,1585,This is helpful.,2025-09-22 22:52:15.053291,2026-01-07 22:52:15.064418,
912,102,Announcement,4578,This is helpful.,2025-09-02 22:52:15.053293,2026-01-07 22:52:15.064420,2026-01-23 22:52:15.071911
913,93,Department,4350,Looking forward to this.,2026-01-11 22:52:15.053295,2026-01-28 22:52:15.064422,
914,79,Post,3640,Nice initiative.,2025-10-02 22:52:15.053298,2026-01-21 22:52:15.064425,
915,30,Announcement,1454,Great update!,2025-11-21 22:52:15.053300,2026-01-27 22:52:15.064427,2026-01-20 22:52:15.071914
916,655,Announcement,2165,Good opportunity for students.,2025-11-28 22:52:15.053302,2026-01-23 22:52:15.064429,2026-01-22 22:52:15.071917
917,504,Post,1018,Thanks for sharing.,2025-11-27 22:52:15.053304,2026-01-16 22:52:15.064431,
918,647,Department,761,Nice initiative.,2025-11-22 22:52:15.053307,2026-01-04 22:52:15.064433,
919,930,Event,3631,Great update!,2025-12-04 22:52:15.053309,2026-01-23 22:52:15.064435,
920,457,Announcement,1215,This is helpful.,2025-11-09 22:52:15.053312,2026-01-07 22:52:15.064438,2026-01-20 22:52:15.071922
921,835,Department,2694,This is helpful.,2026-01-14 22:52:15.053314,2026-01-04 22:52:15.064440,
922,18,Job,3181,Thanks for sharing.,2025-08-16 22:52:15.053316,2026-01-09 22:52:15.064442,
923,193,Job,1845,This is helpful.,2025-08-16 22:52:15.053319,2026-01-23 22:52:15.064444,2026-01-27 22:52:15.071924
924,953,Post,4163,Great update!,2025-12-07 22:52:15.053321,2026-01-19 22:52:15.064446,
925,480,Job,2469,Very informative.,2025-12-15 22:52:15.053324,2026-01-20 22:52:15.064448,2026-01-20 22:52:15.071927
926,107,Post,2778,Looking forward to this.,2025-09-13 22:52:15.053326,2026-01-05 22:52:15.064450,
927,261,Announcement,3897,Looking forward to this.,2025-12-07 22:52:15.053329,2026-01-18 22:52:15.064453,
