post_id,user_id,college_id,content_type,post_description,media_name,created_at,updated_at
1031,122,102,IMAGE,Campus life moments,campus.jpg,2026-01-14 16:12:13.189748,2026-01-09 16:12:13.198530
1032,415,102,VIDEO,Placement drive updates,placement.jpg,2026-01-25 16:12:13.189751,2026-01-17 16:12:13.198535
1033,424,101,TEXT,Campus life moments,campus.jpg,2025-09-22 16:12:13.189753,2026-01-02 16:12:13.198541
1034,467,102,IMAGE,Hackathon highlights,campus.jpg,2025-08-26 16:12:13.189756,2026-01-03 16:12:13.198546
1035,231,102,TEXT,Placement drive updates,campus.jpg,2025-12-13 16:12:13.189758,2026-01-27 16:12:13.198552
1036,10,104,IMAGE,Cultural fest memories,fest.jpg,2025-11-02 16:12:13.189760,2026-01-14 16:12:13.198557
1037,107,102,TEXT,Placement drive updates,placement.jpg,2025-12-28 16:12:13.189763,2026-01-29 16:12:13.198563
1038,9,104,VIDEO,Great learning experience,placement.jpg,2025-08-02 16:12:13.189765,2026-01-24 16:12:13.198568
1039,259,101,IMAGE,Campus life moments,campus.jpg,2025-10-24 16:12:13.189768,2026-01-27 16:12:13.198574
1040,45,101,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-09-09 16:12:13.189770,2026-01-10 16:12:13.198581
1041,463,104,VIDEO,Workshop on AI and Data Science,hackathon.jpg,2025-08-10 16:12:13.189772,2026-01-18 16:12:13.198587
1042,476,104,VIDEO,Great learning experience,,2025-10-18 16:12:13.189775,2026-01-15 16:12:13.198592
1043,305,101,IMAGE,Workshop on AI and Data Science,hackathon.jpg,2025-12-05 16:12:13.189777,2025-12-30 16:12:13.198598
1044,422,101,VIDEO,Cultural fest memories,placement.jpg,2025-10-20 16:12:13.189780,2026-01-25 16:12:13.198605
1045,255,102,VIDEO,Hackathon highlights,workshop.jpg,2025-08-13 16:12:13.189782,2026-01-12 16:12:13.198610
1046,232,101,TEXT,Great learning experience,placement.jpg,2025-10-28 16:12:13.189784,2026-01-08 16:12:13.198616
1047,496,101,IMAGE,Cultural fest memories,fest.jpg,2025-08-26 16:12:13.189787,2026-01-06 16:12:13.198622
1048,390,104,VIDEO,Workshop on AI and Data Science,fest.jpg,2025-08-19 16:12:13.189789,2026-01-11 16:12:13.198629
1049,49,103,IMAGE,Cultural fest memories,campus.jpg,2025-08-24 16:12:13.189791,2026-01-25 16:12:13.198636
1050,291,101,TEXT,Campus life moments,placement.jpg,2025-09-07 16:12:13.189794,2026-01-28 16:12:13.198643
1051,417,103,TEXT,Cultural fest memories,campus.jpg,2025-10-02 16:12:13.189796,2026-01-07 16:12:13.198651
1052,447,104,VIDEO,Placement drive updates,fest.jpg,2026-01-24 16:12:13.189798,2026-01-05 16:12:13.198658
1053,299,104,TEXT,Great learning experience,fest.jpg,2025-08-27 16:12:13.189801,2026-01-05 16:12:13.198664
1054,434,103,VIDEO,Great learning experience,placement.jpg,2025-11-25 16:12:13.189803,2026-01-25 16:12:13.198712
1055,300,103,IMAGE,Workshop on AI and Data Science,hackathon.jpg,2025-11-15 16:12:13.189806,2025-12-31 16:12:13.198721
1056,164,103,TEXT,Campus life moments,campus.jpg,2026-01-06 16:12:13.189808,2026-01-06 16:12:13.198727
1057,448,103,VIDEO,Great learning experience,hackathon.jpg,2026-01-24 16:12:13.189811,2026-01-17 16:12:13.198732
1058,125,101,VIDEO,Cultural fest memories,campus.jpg,2025-11-21 16:12:13.189813,2026-01-01 16:12:13.198738
1059,8,101,VIDEO,Workshop on AI and Data Science,campus.jpg,2025-10-07 16:12:13.189816,2026-01-16 16:12:13.198744
1060,473,102,VIDEO,Hackathon highlights,campus.jpg,2026-01-06 16:12:13.189818,2026-01-21 16:12:13.198750
1061,314,103,IMAGE,Hackathon highlights,campus.jpg,2026-01-24 16:12:13.189821,2026-01-16 16:12:13.198756
1062,324,104,IMAGE,Campus life moments,,2025-08-11 16:12:13.189823,2026-01-16 16:12:13.198762
1063,436,103,IMAGE,Great learning experience,fest.jpg,2026-01-14 16:12:13.189826,2026-01-17 16:12:13.198766
1064,96,101,VIDEO,Great learning experience,hackathon.jpg,2025-08-17 16:12:13.189832,2026-01-08 16:12:13.198770
1065,285,103,IMAGE,Placement drive updates,,2025-12-05 16:12:13.189834,2026-01-01 16:12:13.198774
1066,436,103,VIDEO,Great learning experience,hackathon.jpg,2025-12-13 16:12:13.189837,2026-01-27 16:12:13.198778
1067,340,101,VIDEO,Campus life moments,workshop.jpg,2025-08-15 16:12:13.189839,2025-12-30 16:12:13.198782
1068,426,101,IMAGE,Hackathon highlights,,2025-11-13 16:12:13.189842,2026-01-14 16:12:13.198786
1069,211,103,TEXT,Placement drive updates,hackathon.jpg,2025-10-25 16:12:13.189844,2026-01-29 16:12:13.198790
1070,52,102,TEXT,Workshop on AI and Data Science,workshop.jpg,2025-12-28 16:12:13.189846,2025-12-31 16:12:13.198794
1071,277,104,IMAGE,Workshop on AI and Data Science,hackathon.jpg,2025-10-13 16:12:13.189849,2026-01-17 16:12:13.198798
1072,226,102,IMAGE,Campus life moments,fest.jpg,2025-09-18 16:12:13.189851,2026-01-15 16:12:13.198802
1073,6,103,TEXT,Campus life moments,hackathon.jpg,2026-01-03 16:12:13.189853,2026-01-13 16:12:13.198806
1074,424,102,VIDEO,Cultural fest memories,hackathon.jpg,2025-10-01 16:12:13.189856,2026-01-23 16:12:13.198809
1075,17,103,VIDEO,Cultural fest memories,,2025-10-07 16:12:13.189858,2026-01-14 16:12:13.198813
1076,143,101,VIDEO,Campus life moments,hackathon.jpg,2025-10-11 16:12:13.189861,2026-01-17 16:12:13.198817
1077,253,102,IMAGE,Campus life moments,fest.jpg,2025-09-26 16:12:13.189863,2026-01-13 16:12:13.198820
1078,262,103,IMAGE,Cultural fest memories,campus.jpg,2025-09-21 16:12:13.189866,2026-01-18 16:12:13.198824
1079,315,101,VIDEO,Hackathon highlights,workshop.jpg,2025-08-02 16:12:13.189868,2026-01-16 16:12:13.198828
1080,320,104,VIDEO,Campus life moments,workshop.jpg,2025-12-26 16:12:13.189870,2026-01-11 16:12:13.198832
1081,299,103,IMAGE,Workshop on AI and Data Science,hackathon.jpg,2025-08-11 16:12:13.189873,2026-01-11 16:12:13.198835
1082,413,102,IMAGE,Placement drive updates,hackathon.jpg,2025-10-24 16:12:13.189875,2026-01-12 16:12:13.198839
1083,138,102,VIDEO,Great learning experience,fest.jpg,2025-08-17 16:12:13.189878,2026-01-25 16:12:13.198843
1084,125,101,VIDEO,Workshop on AI and Data Science,campus.jpg,2025-10-06 16:12:13.189880,2026-01-19 16:12:13.198846
1085,372,102,TEXT,Placement drive updates,,2025-12-02 16:12:13.189882,2026-01-16 16:12:13.198850
1086,279,104,TEXT,Cultural fest memories,,2025-10-10 16:12:13.189885,2026-01-21 16:12:13.198854
1087,293,102,VIDEO,Cultural fest memories,fest.jpg,2026-01-15 16:12:13.189887,2026-01-14 16:12:13.198858
1088,139,104,TEXT,Placement drive updates,hackathon.jpg,2025-09-28 16:12:13.189890,2026-01-17 16:12:13.198862
1089,400,102,TEXT,Workshop on AI and Data Science,hackathon.jpg,2025-11-07 16:12:13.189892,2026-01-22 16:12:13.198865
1090,351,102,VIDEO,Cultural fest memories,placement.jpg,2025-08-03 16:12:13.189895,2026-01-14 16:12:13.198869
1091,301,104,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-08-23 16:12:13.189897,2026-01-16 16:12:13.198873
1092,338,102,IMAGE,Placement drive updates,workshop.jpg,2025-10-08 16:12:13.189900,2026-01-05 16:12:13.198877
1093,331,101,IMAGE,Workshop on AI and Data Science,hackathon.jpg,2025-09-17 16:12:13.189902,2026-01-24 16:12:13.198880
1094,290,104,VIDEO,Campus life moments,hackathon.jpg,2025-11-02 16:12:13.189905,2026-01-22 16:12:13.198884
1095,379,104,TEXT,Workshop on AI and Data Science,,2026-01-01 16:12:13.189907,2026-01-25 16:12:13.198888
1096,459,103,TEXT,Great learning experience,fest.jpg,2026-01-16 16:12:13.189909,2025-12-30 16:12:13.198892
1097,349,101,TEXT,Hackathon highlights,workshop.jpg,2026-01-25 16:12:13.189912,2026-01-25 16:12:13.198895
1098,81,104,VIDEO,Hackathon highlights,placement.jpg,2025-09-25 16:12:13.189914,2026-01-10 16:12:13.198899
1099,452,102,IMAGE,Great learning experience,campus.jpg,2025-12-23 16:12:13.189917,2026-01-04 16:12:13.198903
1100,282,101,TEXT,Placement drive updates,campus.jpg,2025-09-21 16:12:13.189919,2026-01-22 16:12:13.198907
1101,443,104,IMAGE,Great learning experience,hackathon.jpg,2025-10-17 16:12:13.189922,2026-01-29 16:12:13.198910
1102,211,104,TEXT,Campus life moments,,2025-09-29 16:12:13.189929,2026-01-06 16:12:13.198919
1103,5,102,IMAGE,Workshop on AI and Data Science,hackathon.jpg,2025-09-21 16:12:13.189932,2026-01-17 16:12:13.198923
1104,449,103,TEXT,Great learning experience,workshop.jpg,2025-08-05 16:12:13.189935,2026-01-28 16:12:13.198927
1105,62,102,VIDEO,Hackathon highlights,,2025-10-20 16:12:13.189938,2026-01-25 16:12:13.198931
1106,460,103,IMAGE,Cultural fest memories,campus.jpg,2025-10-14 16:12:13.189940,2026-01-29 16:12:13.198934
1107,299,104,VIDEO,Placement drive updates,hackathon.jpg,2025-11-28 16:12:13.189942,2026-01-06 16:12:13.198938
1108,297,101,TEXT,Great learning experience,hackathon.jpg,2025-12-07 16:12:13.189945,2026-01-19 16:12:13.198942
1109,495,102,TEXT,Placement drive updates,campus.jpg,2025-12-09 16:12:13.189947,2025-12-31 16:12:13.198945
1110,495,103,IMAGE,Cultural fest memories,,2025-12-05 16:12:13.189950,2026-01-01 16:12:13.198949
1111,426,101,TEXT,Workshop on AI and Data Science,fest.jpg,2025-08-06 16:12:13.189952,2026-01-29 16:12:13.198953
1112,203,101,VIDEO,Placement drive updates,placement.jpg,2025-08-09 16:12:13.189955,2026-01-25 16:12:13.198957
1113,251,103,TEXT,Campus life moments,workshop.jpg,2025-09-01 16:12:13.189957,2026-01-09 16:12:13.198961
1114,405,104,VIDEO,Campus life moments,campus.jpg,2025-10-18 16:12:13.189959,2026-01-20 16:12:13.198965
1115,69,103,IMAGE,Placement drive updates,placement.jpg,2025-12-18 16:12:13.189962,2026-01-14 16:12:13.198968
1116,258,103,VIDEO,Placement drive updates,fest.jpg,2025-09-02 16:12:13.189964,2026-01-19 16:12:13.198972
1117,375,101,IMAGE,Cultural fest memories,campus.jpg,2025-11-23 16:12:13.189966,2026-01-18 16:12:13.198976
1118,469,103,VIDEO,Hackathon highlights,campus.jpg,2025-10-10 16:12:13.189969,2026-01-23 16:12:13.198980
1119,125,101,IMAGE,Placement drive updates,placement.jpg,2025-09-29 16:12:13.189971,2026-01-11 16:12:13.198983
1120,410,104,IMAGE,Campus life moments,hackathon.jpg,2026-01-23 16:12:13.189974,2025-12-31 16:12:13.198987
1121,317,101,VIDEO,Cultural fest memories,,2025-12-22 16:12:13.189976,2026-01-01 16:12:13.198991
1122,10,104,TEXT,Great learning experience,,2025-08-24 16:12:13.189979,2026-01-29 16:12:13.198995
1123,230,103,IMAGE,Cultural fest memories,,2025-10-13 16:12:13.189981,2026-01-04 16:12:13.198998
1124,245,104,IMAGE,Hackathon highlights,placement.jpg,2026-01-05 16:12:13.189984,2026-01-17 16:12:13.199003
1125,307,104,VIDEO,Hackathon highlights,placement.jpg,2025-10-01 16:12:13.189986,2026-01-06 16:12:13.199006
1126,206,101,IMAGE,Great learning experience,hackathon.jpg,2025-09-10 16:12:13.189989,2026-01-23 16:12:13.199010
1127,48,103,TEXT,Cultural fest memories,workshop.jpg,2025-11-08 16:12:13.189991,2026-01-16 16:12:13.199014
1128,9,102,VIDEO,Campus life moments,hackathon.jpg,2025-10-26 16:12:13.189993,2026-01-23 16:12:13.199018
1129,188,102,TEXT,Campus life moments,,2025-11-08 16:12:13.189996,2025-12-31 16:12:13.199022
1130,19,103,TEXT,Cultural fest memories,hackathon.jpg,2025-11-23 16:12:13.189998,2026-01-03 16:12:13.199026
1131,263,102,VIDEO,Great learning experience,fest.jpg,2025-09-17 16:12:13.190001,2026-01-01 16:12:13.199029
1132,371,104,TEXT,Workshop on AI and Data Science,workshop.jpg,2025-10-28 16:12:13.190003,2026-01-19 16:12:13.199033
1133,267,104,IMAGE,Cultural fest memories,hackathon.jpg,2025-08-26 16:12:13.190006,2026-01-11 16:12:13.199037
1134,330,103,VIDEO,Campus life moments,placement.jpg,2025-12-07 16:12:13.190008,2026-01-05 16:12:13.199041
1135,145,102,VIDEO,Cultural fest memories,campus.jpg,2025-10-18 16:12:13.190010,2026-01-09 16:12:13.199044
1136,59,101,VIDEO,Great learning experience,campus.jpg,2025-09-05 16:12:13.190013,2026-01-24 16:12:13.199048
1137,186,104,TEXT,Placement drive updates,,2026-01-04 16:12:13.190015,2026-01-12 16:12:13.199052
1138,346,103,VIDEO,Hackathon highlights,hackathon.jpg,2026-01-22 16:12:13.190018,2026-01-09 16:12:13.199056
1139,341,102,IMAGE,Campus life moments,placement.jpg,2025-10-29 16:12:13.190020,2026-01-25 16:12:13.199059
1140,224,103,VIDEO,Hackathon highlights,fest.jpg,2025-12-14 16:12:13.190023,2026-01-28 16:12:13.199063
1141,20,101,VIDEO,Cultural fest memories,workshop.jpg,2025-08-23 16:12:13.190025,2026-01-29 16:12:13.199067
1142,464,101,VIDEO,Workshop on AI and Data Science,fest.jpg,2025-10-03 16:12:13.190028,2026-01-19 16:12:13.199070
1143,459,103,TEXT,Cultural fest memories,placement.jpg,2026-01-14 16:12:13.190031,2025-12-30 16:12:13.199074
1144,444,102,VIDEO,Workshop on AI and Data Science,,2025-12-03 16:12:13.190033,2026-01-22 16:12:13.199078
1145,68,103,TEXT,Great learning experience,placement.jpg,2025-10-31 16:12:13.190035,2026-01-29 16:12:13.199082
1146,459,104,VIDEO,Campus life moments,campus.jpg,2025-11-14 16:12:13.190038,2026-01-04 16:12:13.199085
1147,160,101,VIDEO,Great learning experience,workshop.jpg,2025-12-17 16:12:13.190040,2026-01-16 16:12:13.199089
1148,252,101,VIDEO,Cultural fest memories,placement.jpg,2025-09-02 16:12:13.190043,2026-01-04 16:12:13.199093
1149,66,103,VIDEO,Campus life moments,campus.jpg,2025-08-20 16:12:13.190049,2026-01-13 16:12:13.199097
1150,242,102,TEXT,Campus life moments,placement.jpg,2025-09-16 16:12:13.190051,2025-12-30 16:12:13.199100
1151,13,103,IMAGE,Campus life moments,placement.jpg,2025-12-24 16:12:13.190054,2026-01-05 16:12:13.199104
1152,294,102,TEXT,Great learning experience,placement.jpg,2025-11-07 16:12:13.190056,2026-01-15 16:12:13.199108
1153,374,104,VIDEO,Cultural fest memories,workshop.jpg,2025-12-26 16:12:13.190059,2026-01-27 16:12:13.199112
1154,34,103,IMAGE,Cultural fest memories,hackathon.jpg,2025-10-17 16:12:13.190062,2026-01-06 16:12:13.199116
1155,376,102,IMAGE,Hackathon highlights,hackathon.jpg,2026-01-17 16:12:13.190064,2026-01-05 16:12:13.199119
1156,495,102,VIDEO,Hackathon highlights,placement.jpg,2025-09-08 16:12:13.190066,2026-01-03 16:12:13.199123
1157,336,101,IMAGE,Great learning experience,fest.jpg,2025-09-26 16:12:13.190069,2026-01-06 16:12:13.199127
1158,217,103,VIDEO,Campus life moments,fest.jpg,2026-01-24 16:12:13.190071,2026-01-07 16:12:13.199131
1159,259,103,IMAGE,Placement drive updates,placement.jpg,2025-09-22 16:12:13.190074,2026-01-15 16:12:13.199134
1160,122,103,VIDEO,Placement drive updates,campus.jpg,2025-08-07 16:12:13.190076,2026-01-21 16:12:13.199138
1161,17,103,VIDEO,Workshop on AI and Data Science,placement.jpg,2026-01-13 16:12:13.190078,2026-01-08 16:12:13.199142
1162,126,103,TEXT,Great learning experience,workshop.jpg,2026-01-21 16:12:13.190081,2026-01-24 16:12:13.199146
1163,124,101,IMAGE,Workshop on AI and Data Science,workshop.jpg,2025-12-19 16:12:13.190083,2026-01-04 16:12:13.199149
1164,24,103,TEXT,Placement drive updates,fest.jpg,2025-12-20 16:12:13.190086,2026-01-06 16:12:13.199153
1165,48,104,IMAGE,Cultural fest memories,campus.jpg,2025-12-12 16:12:13.190089,2026-01-06 16:12:13.199157
1166,312,104,VIDEO,Hackathon highlights,,2025-12-23 16:12:13.190091,2026-01-19 16:12:13.199161
1167,485,104,VIDEO,Hackathon highlights,placement.jpg,2025-12-16 16:12:13.190094,2026-01-12 16:12:13.199165
1168,42,104,IMAGE,Placement drive updates,,2025-08-23 16:12:13.190096,2025-12-31 16:12:13.199168
1169,185,103,VIDEO,Campus life moments,placement.jpg,2025-09-10 16:12:13.190098,2026-01-23 16:12:13.199172
1170,490,103,IMAGE,Hackathon highlights,hackathon.jpg,2025-11-05 16:12:13.190101,2026-01-17 16:12:13.199176
1171,24,103,VIDEO,Campus life moments,fest.jpg,2025-11-17 16:12:13.190103,2026-01-02 16:12:13.199180
1172,472,101,VIDEO,Placement drive updates,placement.jpg,2025-12-01 16:12:13.190106,2026-01-02 16:12:13.199183
1173,238,102,IMAGE,Great learning experience,,2026-01-22 16:12:13.190108,2026-01-07 16:12:13.199187
1174,378,104,TEXT,Great learning experience,placement.jpg,2025-09-15 16:12:13.190110,2026-01-19 16:12:13.199191
1175,231,104,VIDEO,Campus life moments,workshop.jpg,2025-12-04 16:12:13.190113,2026-01-09 16:12:13.199195
1176,194,103,TEXT,Workshop on AI and Data Science,workshop.jpg,2025-09-20 16:12:13.190115,2026-01-07 16:12:13.199199
1177,198,102,VIDEO,Hackathon highlights,placement.jpg,2025-12-04 16:12:13.190118,2026-01-10 16:12:13.199202
1178,130,102,VIDEO,Hackathon highlights,placement.jpg,2025-09-29 16:12:13.190120,2026-01-11 16:12:13.199206
1179,127,102,TEXT,Hackathon highlights,campus.jpg,2026-01-25 16:12:13.190122,2026-01-12 16:12:13.199210
1180,298,102,IMAGE,Cultural fest memories,campus.jpg,2025-08-24 16:12:13.190125,2026-01-10 16:12:13.199214
1181,266,103,TEXT,Cultural fest memories,fest.jpg,2025-11-15 16:12:13.190127,2026-01-03 16:12:13.199217
1182,177,103,IMAGE,Workshop on AI and Data Science,,2025-10-18 16:12:13.190130,2026-01-17 16:12:13.199221
1183,169,101,VIDEO,Cultural fest memories,campus.jpg,2025-08-02 16:12:13.190132,2026-01-10 16:12:13.199225
1184,29,102,TEXT,Great learning experience,fest.jpg,2025-09-13 16:12:13.190135,2026-01-12 16:12:13.199229
1185,323,104,VIDEO,Great learning experience,campus.jpg,2025-10-25 16:12:13.190137,2026-01-25 16:12:13.199232
1186,486,103,VIDEO,Cultural fest memories,,2025-12-24 16:12:13.190140,2026-01-06 16:12:13.199236
1187,375,104,VIDEO,Placement drive updates,fest.jpg,2025-09-21 16:12:13.190142,2026-01-24 16:12:13.199240
1188,81,102,VIDEO,Hackathon highlights,fest.jpg,2026-01-05 16:12:13.190144,2026-01-25 16:12:13.199244
1189,477,101,VIDEO,Workshop on AI and Data Science,fest.jpg,2025-10-03 16:12:13.190147,2025-12-31 16:12:13.199247
1190,153,101,TEXT,Great learning experience,hackathon.jpg,2026-01-08 16:12:13.190149,2026-01-13 16:12:13.199251
1191,85,101,TEXT,Campus life moments,hackathon.jpg,2025-11-27 16:12:13.190151,2025-12-31 16:12:13.199255
1192,325,104,VIDEO,Cultural fest memories,workshop.jpg,2026-01-06 16:12:13.190154,2026-01-25 16:12:13.199259
1193,308,101,IMAGE,Campus life moments,campus.jpg,2025-10-14 16:12:13.190157,2026-01-07 16:12:13.199263
1194,151,103,TEXT,Hackathon highlights,workshop.jpg,2025-10-10 16:12:13.190159,2026-01-29 16:12:13.199266
1195,438,104,VIDEO,Workshop on AI and Data Science,workshop.jpg,2025-10-31 16:12:13.190162,2026-01-14 16:12:13.199270
1196,281,101,IMAGE,Cultural fest memories,workshop.jpg,2025-08-16 16:12:13.190164,2026-01-10 16:12:13.199274
1197,64,104,VIDEO,Campus life moments,campus.jpg,2025-09-17 16:12:13.190166,2026-01-29 16:12:13.199277
1198,102,103,TEXT,Hackathon highlights,workshop.jpg,2026-01-26 16:12:13.190169,2026-01-26 16:12:13.199281
1199,73,101,TEXT,Great learning experience,,2026-01-21 16:12:13.190172,2026-01-12 16:12:13.199285
1200,138,101,IMAGE,Workshop on AI and Data Science,,2026-01-09 16:12:13.190174,2026-01-27 16:12:13.199288
1201,490,104,TEXT,Campus life moments,hackathon.jpg,2025-12-06 16:12:13.190176,2026-01-01 16:12:13.199292
1202,11,103,VIDEO,Hackathon highlights,campus.jpg,2025-08-25 16:12:13.190179,2026-01-24 16:12:13.199296
1203,380,103,TEXT,Hackathon highlights,workshop.jpg,2025-10-01 16:12:13.190181,2026-01-10 16:12:13.199300
1204,293,102,TEXT,Great learning experience,,2025-12-15 16:12:13.190184,2026-01-27 16:12:13.199303
1205,312,103,TEXT,Workshop on AI and Data Science,workshop.jpg,2025-10-03 16:12:13.190186,2026-01-15 16:12:13.199307
1206,387,104,VIDEO,Placement drive updates,fest.jpg,2025-10-29 16:12:13.190189,2026-01-03 16:12:13.199311
1207,284,104,VIDEO,Hackathon highlights,fest.jpg,2026-01-04 16:12:13.190191,2026-01-13 16:12:13.199315
1208,363,103,TEXT,Placement drive updates,fest.jpg,2025-09-04 16:12:13.190194,2026-01-04 16:12:13.199318
1209,31,102,TEXT,Hackathon highlights,fest.jpg,2025-12-05 16:12:13.190196,2026-01-09 16:12:13.199323
1210,256,102,IMAGE,Campus life moments,,2025-09-26 16:12:13.190199,2026-01-22 16:12:13.199326
1211,378,104,TEXT,Cultural fest memories,hackathon.jpg,2025-08-15 16:12:13.190201,2026-01-10 16:12:13.199330
1212,63,102,TEXT,Hackathon highlights,placement.jpg,2025-08-15 16:12:13.190203,2026-01-14 16:12:13.199334
1213,477,103,IMAGE,Workshop on AI and Data Science,,2025-10-02 16:12:13.190206,2025-12-31 16:12:13.199338
1214,94,104,TEXT,Placement drive updates,workshop.jpg,2025-08-10 16:12:13.190208,2026-01-05 16:12:13.199341
1215,49,104,VIDEO,Workshop on AI and Data Science,workshop.jpg,2025-12-28 16:12:13.190211,2026-01-29 16:12:13.199346
1216,124,101,IMAGE,Great learning experience,campus.jpg,2025-11-03 16:12:13.190214,2026-01-24 16:12:13.199351
